Tweeet,Created time
Toner Cartridge HP CF213A Pro 200 M25... https://t.co/2Pug0nlHxV,1484990009
"Based within the M25, our customer focused team service London, Essex, Hertfordshire, Kent and surrounding areas. https://t.co/irbBmQtD9e",1484990116
Toner Cartridge HP CF210A Pro 200 M25... https://t.co/nrkT4kUJm7,1484990133
"""You dream it and we'll build it""
Professional #MarqueeHire
https://t.co/0KldaxxZ5m
#bridetobe #wedding… https://t.co/Pk9wpU36Z6",1484990200
Drivers facing delays on M25 after lorry fire https://t.co/QR9vWnnYrs #Thurrock https://t.co/EWoL0Mf6tv,1484990316
"@nigel2509 Off to terminal 5 soon to pick up a friend, hope M25 is kind to me, have a good day..😀",1484990356
#M25 J23 anti-clockwise exit - Congestion - Full details at https://t.co/l5EmoAw0RN,1484990466
"Right Wycombe then,M1/M25 or back way from Bedford?🤔 fiddly place to get to either way.
#COYH",1484990667
#M25 J23 anti-clockwise exit | Congestion https://t.co/3AmDJBiY3C,1484990673
M25 traffic: Delays as huge lorry fire closes motorway in both directions near Brentwood https://t.co/3UA6sOWJ5l… https://t.co/JQ3eOF328V,1484990708
#M25 J23 anti-clockwise exit | Congestion https://t.co/ITGuAX6C9O Thx 2 HW England,1484990770
@titcchh M25 is never the 'best route' worst motorway ever! Good luck bae 🌹,1484991074
"#Traffic #update link road from M23 J8 southbound to M25 J7 anti-clockwise | Anti-Clockwise | Road https://t.co/z5UqZabIMC January 21, 2017",1484991162
All lanes open now and collision clrd on the exit slip #M25 A/C/W within J26. Have a safe journey,1484991223
M25 at Waltham Abbey hit by queuing traffic after collision https://t.co/IHKEq8odro,1484991324
"Last night @Uber ride was full of surprises, especially when the driver took the M25 in the WRONG way!!!",1484991396
All lanes open now and collision clrd on the exit slip #M25 A/C/W within J26. Have a safe journey Thx 2 HW England,1484991569
#M25 clockwise between J29 and J30 | Clockwise | Road Works | Thurrock https://t.co/9TPXWxms7H #east #uktraffic,1484991667
https://t.co/Tmcny0MwcX Everything has become about sex and gender why do you march for the poor outside of the M25 or the rustbelt.,1484991701
"@BedfordHatter I live in wycombe and always go back way to home games,I never trust the m25",1484991783
#M25 anti-clockwise between J9 and J8 - Vehicle Recovery - Full details at https://t.co/l5EmoAw0RN,1484991906
M25 anti-clockwise between J9 and J8 | Anti-Clockwise | Vehicle Recovery https://t.co/beZrgSgMDN,1484991906
M25 anti-clockwise between J9 and J8 | Vehicle Recovery https://t.co/XDwvf4yK4B,1484991964
We recommend this Icom portable VHF Radio for #seakayakers https://t.co/ZPj31TwRQ4 https://t.co/V9XlHVsjqu,1484991969
M25 anti-clockwise between J9 and J8 | Anti-Clockwise | Vehicle Recovery,1484992142
M25 anti-clockwise between J9 and J8 | Vehicle Recovery https://t.co/s9SwAHp2Ar Thx 2 HW England,1484992157
"When inside of your head is like M25 #needanoffswitch, 6.7 sunny chilly mile run helps @UKRunChat #asicsfrontrunner https://t.co/jyoKVtMOUk",1484992841
#M25 One lane one of four closed and slow due to broken down vehicle anticlock between J6  (Godstone) and Clacket Lane Services.,1484993055
"#M25 Lane one of four closed due to broken down lorry anticlock between J9 Leatherhead) and J8 (Reigate).
Lorry having a tyre changed.",1484993216
"#M25 M25 clockwise exit slip road closed due to roadworks at J12 M3.
Closed across the weekend. Until 5:30 on 23rd January.",1484993242
"A 19-year-old woman was said to have been 'in shock' following the crash last night (January 20)
https://t.co/TQ2hLceURW",1484993539
"A 19-year-old woman was said to have been 'in shock' following the crash last night (January 20)
https://t.co/42folh25b6",1484993539
Surrey Mirror published Woman injured as car crashes into M25 central reservation near... https://t.co/DdPyXE3HAH,1484993542
M25 at Brentwood closed both ways due to lorry fire https://t.co/d2w1hu14n3 #Southend https://t.co/13p6NHu3Yz,1484993555
"#M25 All lanes open and traffic returned to normal, broken down vehicle removed anticlock between J6 (Godstone) and Clacket Lane Services.",1484994002
Surrey Mirror published Woman injured as car crashes into M25 central reservation near... https://t.co/pWOhQiLLib,1484994091
"#M25  All lanes open, broken down lorry removed anticlockwise between J9 A243 / A245 / B2430 (Leatherhead) and J8 A217 (Reigate).",1484994252
link road from M25 J5 anti-clockwise to M26/A21 | Anti-Clockwise | Vehicle Recovery,1484994273
link road from M25 J5 anti-clockwise to M26/A21 | Vehicle Recovery https://t.co/PJMt7ZABt5,1484994423
link road from M25 J5 anti-clockwise to M26/A21 | Vehicle Recovery https://t.co/7Wx7dUkPHM Thx 2 HW England,1484994550
A20 eastbound exit for M25/M20 | Eastbound | Congestion,1484995623
M25 clockwise between J21A and J22 | Accident https://t.co/37e79k8jML,1484995686
"One lane blocked and traffic building up due to accident, two cars involved on #M25 clockwise at J22 (London Colney).",1484995768
A20 eastbound exit for M25/M20 | Congestion https://t.co/dOKrFQ7fIF,1484995773
#Hertfordshire We're getting reports of a collision on #M25 J21A and J22 clockwise. @HighwaysEAST #TrafficOfficers are en route to assist.,1484995814
#Hertfordshire We're getting reports of a collision on #M25 J21A and J22 clockwise. @HighwaysEAST #TrafficOfficers are en route to assist.,1484995814
#M25 clockwise between J21A and J22 - Accident - Full details at https://t.co/l5EmoAw0RN,1484995865
link road from M25 J5 anti-clockwise to M26/A21 | Anti-Clockwise | Vehicle Recovery https://t.co/x26pfWoeBd,1484995865
M25 clockwise between J21A and J22 | Accident https://t.co/OACVsOvGti Thx 2 HW England,1484995888
#Hertfordshire We're getting reports of a collision on #M25 J21A and J22 clockwise. HighwaysEAST #TrafficOfficers are en route to assist. T…,1484995888
"Thick, dense, zombie filled fog outside the train. This is what happens when you leave the London M25 safety zone!",1484995969
"@Giraffe_Camper Diversion - For Southbound M3 via M25 to J10, A3, and A331 to M3 J4. For Northbound M3 via M25 to J… https://t.co/OHty7bDkAr",1484995976
A20 eastbound exit for M25/M20 | Congestion https://t.co/qKhwkjW3Mb Thx 2 HW England,1484996058
#M25 C/W J21A-J22. @HertsPolice have arrived on scene and traffic is temporarily stopped while they assess situation. We'll keep you updated,1484996147
#M25 C/W J21A-J22. @HertsPolice have arrived on scene and traffic is temporarily stopped while they assess situation. We'll keep you updated,1484996147
link road from M25 J5 anti-clockwise to M26/A21 | Anti-Clockwise | Vehicle Recovery #Transport https://t.co/ZOhzbAB68r,1484996162
#M25 C/W J21A-J22. HertsPolice have arrived on scene and traffic is temporarily stopped while they assess situation. We'll keep you updated…,1484996183
link road from #M25 J5 anti-clockwise to M26/A21 | Anti-Clockwise | Road Works | Kent https://t.co/gctlgmagw8 #uktraffic,1484996196
A282 southbound within J31 | Clockwise | Road Works | Thurrock https://t.co/8JdnKQLw1G #east #m25 #uktraffic,1484996198
#M25 J10 clockwise exit - Congestion - Full details at https://t.co/l5EmoAw0RN,1484996407
M25 J10 clockwise exit | Clockwise | Congestion,1484996465
A3 southbound exit for M25 | Southbound | Congestion,1484996465
A3 southbound exit for M25 | Congestion https://t.co/WTIs65MSmj,1484996466
"⚠️ M25 Clockwise queues approaching J22 St Albans following a collision. Traffic was temporarily held, but all lanes are now reopen [EJ]",1484996550
"Quick work by colleagues @HertsPolice Vehicles involved in the collision #M25 within J22 have been moved, traffic released. All lanes open.",1484996559
"Quick work by colleagues @HertsPolice Vehicles involved in the collision #M25 within J22 have been moved, traffic released. All lanes open.",1484996559
A3 southbound exit for M25 | Congestion https://t.co/EvT7RKLGoQ Thx 2 HW England,1484996657
"Quick work by colleagues HertsPolice Vehicles involved in the collision #M25 within J22 have been moved, traffic released. All lanes open. …",1484996657
"The M25 lies.... ""go this way to Wembley"" it says, ""don't go the way you know, I'm the M25 I know the best way""... https://t.co/AEj6YrvSqK",1484996782
link road from M25 J12 clockwise to M3 J2 eastbound | Eastbound | Congestion,1484996824
"Oti ye e....shayo na d best thing
#F**k_Worries
#IamMorris_Dre @ M25 African PUB https://t.co/koY1tvMm5F",1484996897
Delighted that there is now a billboard on the BrookStreet roundabout A12/M25 advertising Shawaddywaddy @Circus Tav… https://t.co/pwR5qnkF7R,1484996914
Just posted a photo @ M25 African PUB https://t.co/9MrnPLiFMh,1484996977
@petetong Enjoying Classic Dance and a good book before heading to @Saracens much better that high tailing it down the M25!,1484997132
"Wos come ooo!!! I no wan hear say u saint oooo.,🍷🍹💂 @ M25 African PUB https://t.co/3qbSAoQncO",1484997184
M3 link road from M25 J12 clockwise to M3 J2 eastbound | Eastbound | Congestion,1484997484
M25 J10 clockwise exit | Clockwise | Congestion https://t.co/rjlqjVCIYF,1484997755
Helped nearby drivers by reporting a heavy traffic jam on M25 (ACW) on @waze - Drive Social. https://t.co/TxyjL2jew8,1484997772
Woman injured as car crashes into M25 central reservation near... https://t.co/DZVe3KSB1L #Surrey https://t.co/Kqv8PfPebc,1484997909
Business / Pleasure this morning  💁🏼🎉🔮✨ #homer #hottea #hotmail @ M25 motorway https://t.co/vMDQq9hB4L,1484997917
#M26 westbound between J2A and M25/A21 | Westbound | Road Works | Kent https://t.co/ZLgvqzWu8g #uktraffic,1484998011
#M25 Lane one of four is closed and it's queueing due to broken down vehicle clock between Clacket Lane Services and J6 A22  (Godstone).,1484998247
First trip of 2017 done! Good to be home.. even if it is the M25 at 6am https://t.co/9ltoroiVVT,1484998790
@bally22 Just got to m25 when I found out. Im staying at a mates in Essex anyway so not a wasted trip. My first away game for about 3 yrs,1484998897
M25 at Waltham Abbey hit by queuing traffic after collision https://t.co/urx39hyVAP #Chelmsford https://t.co/waf7uFvezy,1484999407
M25 J10 clockwise exit | Clockwise | Congestion https://t.co/NYXbTwRDV6,1484999523
"I can't accept that it's a coincidence that since Trump's come into power, 100%* of my journeys on the M25 have been a dream

*1/1 journeys",1485000007
In the middle lane on #M25. Having a pheasant journey https://t.co/hDAmRwKxwx,1485001219
"#M25 Qing on exit slip road clock at J10 A3 (Wisley Interchange).
Traffic diverting due to closure of the clock exit slip at J12 (for the M3",1485001303
Saturday lads game is off. Just pleased we found out before we hit the M25,1485001737
M25 clockwise between J26 and J27 | Broken down vehicle https://t.co/w1DkdysRlI,1485002465
M25 clockwise between J26 and J27 | Broken down vehicle https://t.co/A0DLscOL5d Thx 2 HW England,1485002505
A282 northbound Dartford Crossing | Anti-Clockwise | Road Works | Kent https://t.co/e7Cd0IwCn5 #m25 #southeast #uktraffic,1485002543
#M25 clockwise between J26 and J27 - Broken down vehicle - Full details at https://t.co/l5EmoAw0RN,1485002705
#M25 c/w between J26 and J27  Lane 1 clsd due to a mobile cabin left in lane 1. Our @HighwaysEAST #trafficofficers… https://t.co/ssB75mdmmj,1485002999
#M25 c/w between J26 and J27  Lane 1 clsd due to a mobile cabin left in lane 1. Our @HighwaysEAST #trafficofficers… https://t.co/FESAzb26Ea,1485002999
@anglianwindows your van driver nearly forced me off the road and almost caused a serious crash on the M25 this morning racing a colleague!,1485003086
#M25 c/w between J26 and J27  Lane 1 clsd due to a mobile cabin left in lane 1. Our HighwaysEAST #trafficofficers… https://t.co/wzglcaUy28…,1485003304
#M25 c/w between J26 and J27  Lane 1 clsd due to a mobile cabin left in lane 1. Our HighwaysEAST #trafficofficers… https://t.co/BPWgnfcoue…,1485003313
#EPL: Liverpool ofsaid. Oleh Philippe Coutinho. (m25),1485003410
#M25 clockwise between J26 and J27 - Broken down vehicle - Full details at https://t.co/l5EmoANBJl,1485003425
nakedcouples: M25 | W19 https://t.co/TMpeT05lAF,1485003670
M25 J10 anti-clockwise exit | Anti-Clockwise | Congestion,1485005072
M25 J10 anti-clockwise exit | Anti-Clockwise | Congestion https://t.co/0zE5wynVnX,1485005073
#M25 J10 anti-clockwise exit - Congestion - Full details at https://t.co/l5EmoAw0RN,1485005225
"A mobile cabin has been left on the M25 near Waltham Abbey
https://t.co/fshbTbyuFj",1485005364
"A mobile cabin has been left on the M25 near Waltham Abbey
https://t.co/DV1zQTS3Bj",1485005364
"@MJSaunders37 hmmmmm, rather drive round the m25 for 90 minutes.",1485005717
Mobile cabin left on #M25 near #WalthamAbbey #Herts https://t.co/DnN8OkGsmC #delays #travelupdate,1485005751
@chrislepkowski @ajaxgeezer surprised he's ventured north of the m25. Especially for a game not featuring a southern club.,1485005793
Gorgeous day for a walk... hard to believe I'm inside the M25 https://t.co/aZ42NDswgB,1485006027
M25 smart motorway the only smart thing about it is how quickly a minor breakdown becomes a major tailback,1485006488
"M25 was good, ready for the game for the ref to call it off....now to find another game in essex....any ideas?",1485006577
1 lane remains closed for the recovery of a stranded caravan on the #M25 c/w between J26 and J27. Traffic flowing slow with slight delay.,1485006875
1 lane remains closed for the recovery of a stranded caravan on the #M25 c/w between J26 and J27. Traffic flowing slow with slight delay.,1485006875
1 lane remains closed for the recovery of a stranded caravan on the #M25 c/w between J26 and J27. Traffic flowing slow with slight delay. T…,1485006912
M25 J10 anti-clockwise exit | Anti-Clockwise | Congestion https://t.co/8g1ZXajUNg,1485007084
"@pompeyloyal1 not many London games, so we get a few outside M25.
Think Barnet will be a bun fight for tickets!",1485007229
@CjoRaddle @SurreyRoadCops how is it disproportionate? £100 ticket for mobile use. Report for summons for driving wrong way on M25.,1485007266
"A mobile cabin has been left on the M25 near Waltham Abbey
 https://t.co/ggjbAz4Lvt by #HertsMercury via @c0nvey",1485007605
Fucking speed cameras. 60mph in traffic going all the same speed on an empty M25 !! Not exactly speeding  . #speeding #m25 #speedcamera,1485007899
#M25 J23 anti-clockwise exit | Congestion https://t.co/0t63xbUmj7,1485007926
#M25 J23 anti-clockwise exit | Congestion https://t.co/WODHd9yQnh Thx 2 HW England,1485008124
Mobile cabin left on M25 near Waltham Abbey https://t.co/ti0oxCT4a7 #Hertfordshire,1485008524
Avoid the M25 today if you can https://t.co/7Ij77npf6O,1485008817
Avoid the M25 today if you can https://t.co/84frDxIrIg,1485008817
#M25 Clockwise the exit slip road’s closed due to roadworks at J12 M3. There is a diversion in place.,1485008980
"@georgebrisco @Uber yes, I do mean he took the M25 slip road against the traffic!",1485010010
Avoid the M25 today if you can https://t.co/7Ij77nGPYm,1485010021
@trafficjamnet I hate #caravans! But it is a static caravan that is the issue on the #M25. Two lanes closed &amp; 30mph… https://t.co/w6BCHvjSRv,1485010053
And you thought the M25 was bad... https://t.co/BoIyaczKaw #Africa #SouthAfrica #travel #travelbloggers,1485010216
1 lane closed for the recovery of a stranded caravan on the #M25 c/w between J26 and J27 Pls allow extra journey ti… https://t.co/gzmIGDuGsp,1485010528
#M25 anti-clockwise within J10 | Anti-Clockwise | Road Works | Surrey https://t.co/5iSQKRzRBc #uktraffic,1485010699
#M25 anti-clockwise between J19 and J18 | Anti-Clockwise | Road Works | Hertfordshire https://t.co/UZ0BeW8vSO #east #uktraffic,1485010701
1 lane closed for the recovery of a stranded caravan on the #M25 c/w between J26 and J27 Pls allow extra journey ti… …,1485010863
@StreathamHockey m25 juction to M3 closed following diversion allow extra time to get to Bracknell,1485011402
News: libbymcbride1 published M25 traffic after lane closed between M11 and Waltham Abbey https://t.co/1yB4ug9tST,1485011457
M25 traffic after lane closed between M11 and Waltham Abbey https://t.co/jYihIENmim,1485011886
link road from M25 J12 clockwise to M3 J2 eastbound | Eastbound | Congestion https://t.co/7nfkPp2rxt,1485012065
#M25 clockwise between J7 and J8 | Clockwise | Road Works | Surrey https://t.co/4OClqkvVxO #uktraffic,1485012547
M25 clockwise between J26 and J27 | Clockwise | Broken down vehicle | Essex https://t.co/hd6MJWWJta #breakingnews #uktraffic,1485012550
link road from M25 J12 clockwise to M3 J2 eastbound | Eastbound | Congestion https://t.co/QHlA4PSRAx,1485012606
UPDAT #M25 c/w between J26 and J27 all lanes are now open following recovery of the stranded caravan. Thanks for your patience. Safe journey,1485013056
link road from M25 J12 clockwise to M3 J2 eastbound | Eastbound | Congestion https://t.co/NeKQJ3V5yI,1485013093
UPDATE #M25 cw between J26 and J27 all lanes are now open following recovery of the stranded caravan. Thanks for your patience. Safe journey,1485013105
UPDATE #M25 cw between J26 and J27 all lanes are now open following recovery of the stranded caravan. Thanks for your patience. Safe journey,1485013105
UPDAT #M25 c/w between J26 and J27 all lanes are now open following recovery of the stranded caravan. Thanks for your patience. Safe journe…,1485013223
UPDATE #M25 cw between J26 and J27 all lanes are now open following recovery of the stranded caravan. Thanks for your patience. Safe journe…,1485013223
"@jasonsfolly @wittertainment @KermodeMovie @simonmayo Think the traffic jam on the M25 might have been similar, in relation to map too!",1485014066
#M25 Clockwise the exit slip road’s closed due to roadworks at J12 for the M3. There is a diversion in place.,1485014356
link road from M25 J15 anti-clockwise to #M4 J4B westbound | Westbound | Road Works | Slough https://t.co/Oo8hhtwq9O #east #uktraffic,1485014366
"The Woodbine, quality pub found just off the M25 at Waltham Abbey.  Great if you are NOT the designated driver.  Ou… https://t.co/tFc84OZlzY",1485014600
SI5115 @roadpoliceBCH on for another LT covering the M1 with S/Sgt 5149 covering the M25,1485016478
@BoxOrNot @Evo151216 I find people in London class the north as anything above the M25. I was once sent to Bristol as it was near me..Leeds?,1485016665
"@tpalmer77 no mate your impending late winner then getting stuck on the M27, M3 &amp; M25 should do the trick for them though...",1485016970
@RAC_Care been left by the M25 motorway cold for 2 hours and was told 45mins by RAC. Now the phone systems are down. Absolutely freezing!,1485017439
"@RAC_Care @RAC_Care stranded here, M25 near A13 junction Lakeside.membership number 0344626292, please can you come rescue us!!! 5826A",1485017774
"@RAC_Care Membership 0344626292, two people, HV54 AUL, M25 just before junction A13(E) Tilbury, Thurrock, post number 5826A, rear flat tyre.",1485018192
#Essex: M25 traffic after lane closed between M11 and Waltham Abbey https://t.co/euD29dV69H,1485018192
@_aylesbury You obviously survived your ordeal of the M25. Well done good and faithful servant.,1485018846
link road from #M4 J4B westbound to M25 J15 | Westbound | Road Works | Greater London Authority https://t.co/aIYsXxxK3S #east #uktraffic,1485018900
Don't forget M25/M3 southbound slip is currently closed.  ⛔️ https://t.co/CAxWTCPbRm,1485018906
#M25 clockwise the exit slip road’s closed due to roadworks at J12 M3. This is across the whole weekend but a diversion is in place.,1485021476
@Upton_Scar @whu647580 Chris Rea wasn't there. Still driving round the M25.,1485021798
"@Blackheath_1858 u8s coming up from Tonbridge 2moro, when will we know if cancelled due to frozen pitch? Rather know before M25!!",1485022123
@Martin_8x where abouts you 2 mate? M25? Haha.,1485022917
"Come on Music Fans, treat yourself #M25 Uriah Heep - The Magician's Birthday - The Magician's Birthday Party https://t.co/Imhjd79zAS",1485023078
@kundooz @btfoshizzle oh no it's totally worth it - just know how that stretch of the M25 can be...,1485024810
Old Lighty Love: Does the M25 Know?! https://t.co/x5m1q7oijm,1485025568
@Hard_Specs @lambandflag99 it's outside M25.,1485025966
Can't believe how fast somebody was going on the M25 this evening. It was crazy!,1485029204
"@SJ_Watson @Scientits or more politely the left wing, slightly out of touch with anywhere outside the M25, list",1485029590
Driving down Sunset Boulevard. It's just a road. People have this shit printed on t-shirts. It's like having the M25 on a shirt. It's a road,1485031336
"She's in London obviously, everyone knows that's a power line on the M25 https://t.co/Hz9c8Imtfg",1485031685
link road from M25 J12 clockwise to M3 J2 eastbound | Eastbound | Congestion https://t.co/jua6PYCWV9,1485031744
Hey M25 Initiative thanks for the follow!,1485032108
link road from #M23 J8 northbound to M25 J7 | Northbound | Road Works | Surrey https://t.co/bv5rERdHg5 #uktraffic,1485032574
link road from M25 J12 to #M3 J2 westbound | Westbound | Road Works | Surrey https://t.co/9mcYIIFSA6 #uktraffic,1485033483
@Bigpizz7 #M25 C/W link roads to #M3 both ways is closed J2 - J1 is open Give us a call if you need more info or se… https://t.co/7ZoqjJImcj,1485034203
Bigpizz7 #M25 C/W link roads to #M3 both ways is closed J2 - J1 is open Give us a call if you need more info or se… …,1485034236
All ready to miss the M25 closure though!,1485035144
Now you can follow the M25 Initiative on Twitter: https://t.co/dkBmJA3fYE,1485035417
M3 link road from M25 J12 anti-clockwise to M3 J2 westbound | Westbound | Congestion,1485036525
link road from M25 J12 anti-clockwise to M3 J2 westbound | Westbound | Congestion,1485036784
"The lorry that brought the M25 to a standstill yesterday recovered by us. Driver is ok, lorry is scrap. https://t.co/vPr1ZzDavQ",1485036886
link road from M25 J12 anti-clockwise to M3 J2 westbound | Congestion https://t.co/hGUZJkesuh,1485036964
#M25 anti-clockwise between J20 and J19 | Anti-Clockwise | Road Works | Hertfordshire https://t.co/FVDXuGcIcP #east #uktraffic,1485037109
#M25 clockwise between J14 and J15 | Clockwise | Road Works | Greater London Authority https://t.co/vckmqLDqLx #east #uktraffic,1485037110
This is the lorry that caused such a mess on the M25 yesterday! Luckily the driver walked… https://t.co/w9dgJsG5B6,1485037204
link road from M25 J12 anti-clockwise to M3 J2 westbound | Congestion https://t.co/jZuZJJKBdS Thx 2 HW England,1485037228
"Kelleway said: ""Why do I want to spend five hours stuck on the M25 to get to Kempton when I can go a few minutes down the road.""",1485037439
2019 C/3rd @lexi_m25 and 2020 MI @easton_head16 camping in Illinois tomorrow!,1485038624
"Our @HighwaysEAST Traffic Officers are on scene to deal with a multi vehicle collision, traffic held #M25 A/C/W J15 (#M4) + J14. Update ASAP",1485038959
"Our @HighwaysEAST Traffic Officers are on scene to deal with a multi vehicle collision, traffic held #M25 A/C/W J15 (#M4) + J14. Update ASAP",1485038959
"Our HighwaysEAST Traffic Officers are on scene to deal with a multi vehicle collision, traffic held #M25 A/C/W J15 (#M4) + J14. Update ASAP…",1485039029
"#Traffic #update M25 anti-clockwise between J15 and J14 | Anti-Clockwise | Accident https://t.co/hdhLVxGjR5 January 21, 2017",1485039056
M25 anti-clockwise between J15 and J14 | Accident https://t.co/4DFOXCPMTb,1485039066
#M25 anti-clockwise between J15 and J14 - Accident - Full details at https://t.co/l5EmoAw0RN,1485039245
"#M25 rolling road block anticlockwise between J15 M4 and J14, Heathrow Terminal 4, because of multi-vehicle accident",1485039664
"#M25 exit slip road closed clockwise at J12 M3, because of roadworks. Diversion in operation",1485039710
@Jackie_Travel @M25Info complete standstill.  M25 blocked.  Avoid.,1485040307
M40/m25 closed didn't come and incident heading 2 the junction clockwise,1485040418
M25 M25 (SL3/SL0) (Anti-Clockwise) between M25 Junction 14 (A3113 Airport Wa #LondonTraffic https://t.co/e76xP5DL1W https://t.co/LoQm17BG16,1485040479
"#M25 A/C/W J15 (#M4 / @HeathrowAirport ) + J14 Traffic released but, 5 lanes closed as emergency services deal with a collision. 1 lane open",1485040698
"#M25 A/C/W J15 (#M4 / @HeathrowAirport ) + J14 Traffic released but, 5 lanes closed as emergency services deal with a collision. 1 lane open",1485040698
"#M25 A/C/W J15 (#M4 / HeathrowAirport ) + J14 Traffic released but, 5 lanes closed as emergency services deal with a collision. 1 lane open…",1485040843
"#Traffic #update link road from M4 J4B to M25 J15 anti-clockwise | Anti-Clockwise | Congestion https://t.co/IFnO1wAkZU January 21, 2017",1485041247
#M25 anti-clockwise within J15 - Congestion - Full details at https://t.co/l5EmoAw0RN,1485041406
"#Traffic #update link road from M4 J4B westbound to M25 J15 anti-clockwise | Anti-Clockwise | https://t.co/Q6pRYtLAUK January 21, 2017",1485041415
M25 anti-clockwise between J15 and J14 | Anti-Clockwise | Accident https://t.co/deIFl5Omdc,1485041598
M3 link road from M25 J12 clockwise to M3 J2 eastbound | Eastbound | Congestion,1485042815
M25 junction 13 long delays after hard shoulder crash caused by 'medical episode' https://t.co/56jxqOM74f #Surrey https://t.co/cuxXBb7w1a,1485109911
"@malprin #TeamPOG Welcome genius deps @alancarr and @msmelaniesykes make the #M25 traffic fly by.  Laughing with you, Drivers staring at us!",1485110530
NEWS: Driver trapped in car on M25 after suffering 'medical episode' ➔ https://t.co/umF8vYbsSt via Eagle Radio,1485110599
Made it back from France despite the best efforts of the M25 - now to get into hockey mode for #super6s at @ssearena next Sunday #cotd,1485110857
"Car fire - M25, Aveley https://t.co/4hyzpl9GNx",1485111158
"Car fire - M25, Aveley https://t.co/OnJKcgzgRv #Essex #FireInsurance",1485111379
"Life Drawing

#drawing #lifedrawing #sketch #illustrationsketch @ M25 motorway https://t.co/dTSZIvjlY5",1485111492
Driver trapped in car on M25 after suffering 'medical episode' https://t.co/eXc5FveqNx https://t.co/1OhOb5CA3j,1485111623
"Traffic on M25 cuz there's ""animals in road"" alright then 😂",1485112351
#M25 J28 clockwise exit to the A12 southbound - Congestion - Full details at https://t.co/l5EmoAw0RN,1485112865
#M25 J28 clockwise exit to the A12 southbound | Congestion https://t.co/H6XOvOrLY9,1485112954
#M25 J28 clockwise exit to the A12 southbound | Congestion https://t.co/9f2OM8P9j4 Thx 2 HW England,1485113153
"Tonights planned closure/delays at #Dartford Tunnel
#M25 #Kent
https://t.co/gep0eNxJWP",1485113440
M25 J10 clockwise exit | Clockwise | Congestion https://t.co/o5UaIk4Ult,1485113524
link road from #M40 J1A northbound to M25 J16 | Northbound | Road Works | Buckinghamshire https://t.co/bHgDVX8Jgf #east #uktraffic,1485113529
"Car fire - M25, Aveley https://t.co/JXrIeUvOuc",1485114753
"@GeoffLloyd @annabelport So sorry you are off. Love show to accompany me on M25.
Check out our short movie Cadence https://t.co/O1nxK0Pm5R",1485116006
link road from M23 J8 southbound to #M25 J7 clockwise | Clockwise | Road Works | Surrey https://t.co/1HzZiTBjhn #uktraffic,1485116249
One person trapped in their car after crash on M25 https://t.co/0Nwed9wzYQ #Surrey https://t.co/aoZeNNnRXT,1485117996
GCSE High Adventure Trip - now on M25 - ETA 10.40pm,1485118609
"Mimosa 25, pages 37-41. ""The Legendary Hydra Club"" by Dave Kyle https://t.co/GOIM3sy04V",1485118792
Crash on M25 at J13 after driver suffers 'medical episode' https://t.co/eXc5FveqNx https://t.co/OOL46Z7KGc,1485118824
"Latest Car fire - M25, Aveley - Fire crews were called to a car fire on the M25 near to junction 30 (A13). Fire... https://t.co/Qp58YBlSAp",1485118897
#Commuters-don't listen to those traffic reports tomorrow! The #M25 will be so empty you'll be able to get out &amp; go… https://t.co/X1fppjfR9n,1485118909
I hate my life I had to change the whole thing because I need to work with M24 not M25 .............. https://t.co/zZr9zAfd37,1485119356
M25 KT16 | #London Works https://t.co/nooJ59trtX #uktraffic,1485119880
M3 link road from M25 J12 clockwise to M3 J2 westbound | Westbound | Congestion,1485120198
link road from M25 J12 clockwise to M3 J2 westbound | Westbound | Congestion,1485120245
Not driving tomorrow hope it's not foggy I'm a passenger on the look out for twats on mobile phones #kent #M2 #A2 #M25 #lightson,1485120321
link road from M25 J12 clockwise to M3 J2 westbound | Congestion https://t.co/k8Ke4HUpNU,1485120334
"M25 and M4 roadworks are going on from this week, here's everything you need to know https://t.co/9AcHBE5NrI",1485120601
"M25 and M4 roadworks are going on from this week, here's everything you need to know https://t.co/H1vjkBdcss",1485120602
link road from M25 J12 clockwise to M3 J2 eastbound | Eastbound | Congestion,1485120603
link road from M25 J12 clockwise to M3 J2 westbound | Congestion https://t.co/HkJBzOnpzR Thx 2 HW England,1485120664
link road from #M40 J1A southbound to M25 J16 | Southbound | Road Works | Buckinghamshire https://t.co/haZs9khzz9 #east #uktraffic,1485120783
M3 link road from M25 J12 clockwise to M3 J2 eastbound | Eastbound | Congestion,1485120794
@WhistlingDixie4 @johns16_nina @Doctors_net_uk I used to drive miles on M25 on way home &amp; suddenly think 'how did I get here?',1485120814
@BuryYourDead89 bad times where I live is just outside M25 and still 40 mins away from any regular events,1485121022
link road from M25 J12 clockwise to M3 J2 eastbound | Congestion https://t.co/HJZVfdRp7V,1485121173
link road from M25 J12 clockwise to M3 J2 eastbound | Congestion https://t.co/stu8GVdGgA Thx 2 HW England,1485121224
"@DaisyCottageIRL I live in Guernsey, even I've heard of the famous M25
#DianesQuiz",1485121455
This is what might have delayed you on the M25 today https://t.co/3hUEa0Na67,1485121500
"@Difalla #dianesquiz @DaisyCottageIRL I'm with daisy, M25 is soft southern shite",1485121503
Have you heard ‘Show Me What You Got-M25’ by @BehindTints on #SoundCloud? #np https://t.co/tNJwBiVp2m,1485122308
